date_of_data,facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,last_visit_date,inspection_visits,complaint_visits,other_visits,total_visits,all_visit_dates,inspection_visit_dates,inspect_type_a,inspect_type_b,other_visit_dates,other_type_a,other_type_b,geocoded_address,google_proper_address,latitude,longitude,location_type,partial_match,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,192006207,ARTEK CHILD EDUCATION CENTER,"GASPARIAN, LIOUBA & ROBERT",LIOUBA GASPARIAN,(818) 502-3388,546 W. BROADWAY,GLENDALE,CA,91204,Los Angeles,33,78,Licensed,3/19/01,,7/8/14,2,0,2,4,"07/08/2014, 05/17/2013, 01/30/2012, 08/09/2010","07/08/2014, 01/30/2012",0,0,"05/17/2013, 08/09/2010",0,0,"546 W. BROADWAY, GLENDALE, CA 91204","546 West Broadway, Glendale, CA 91204, USA",34.1464939,-118.266248,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198009547,BRIGHT MONTESSORI SCHOOL,"BASRAI, SAKINA S.","BASRAI, SAKINA",(818) 244-0111,1479 E. BROADWAY,GLENDALE,CA,91205,Los Angeles,33,35,Licensed,10/20/03,,9/22/14,2,0,2,4,"02/26/2013, 02/24/2012, 02/24/2012, 11/09/2009","02/26/2013, 11/09/2009",0,0,"02/24/2012, 02/24/2012",0,0,"1479 E. BROADWAY, GLENDALE, CA 91205","1479 East Broadway, Glendale, CA 91205, USA",34.1465912,-118.2314823,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,191226772,"ENRICHING HOUR, THE","WESTLAKE PATTICATE, INC.","WILKA, PATRICIA A",(818) 706-9414,31842 VILLAGE CENTER ROAD,WESTLAKE VILLAGE,CA,91361,Los Angeles,30,60,Licensed,6/30/99,,6/18/14,2,0,0,2,"06/18/2014, 09/29/2010","06/18/2014, 09/29/2010",0,0,,0,0,"31842 VILLAGE CENTER ROAD, WESTLAKE VILLAGE, CA 91361","31842 Village Center Road, Westlake Village, CA 91361, USA",34.1467213,-118.8159299,RANGE_INTERPOLATED,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,197415306,MONTESSORI OF CALABASAS,"MONTESSORI OF CALABASAS, INCORPORATED",INDIRA PIERIS,(818) 222-0232,4277 OLD TOPANGA CANYON ROAD,CALABASAS,CA,91302,Los Angeles,30,93,Licensed,3/25/08,,10/16/14,1,3,1,5,"10/16/2014, 10/16/2014, 08/14/2014, 06/13/2014, 02/13/2013",2/13/13,0,0,10/16/14,2,0,"4277 OLD TOPANGA CANYON ROAD, CALABASAS, CA 91302","4277 Old Topanga Canyon Road, Calabasas, CA 91302, USA",34.1470688,-118.6295701,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,INFANT CENTER,197415307,MONTESSORI OF CALABASAS,MONTESSORI OF CALABASAS INCORPORATED,INDIRA PIERIS,(818) 222-0232,4277 OLD TOPANGA CANYON ROAD,CALABASAS,CA,91302,Los Angeles,30,23,Licensed,3/25/08,,12/6/12,1,0,0,1,12/6/12,12/6/12,0,0,,0,0,"4277 OLD TOPANGA CANYON ROAD, CALABASAS, CA 91302","4277 Old Topanga Canyon Road, Calabasas, CA 91302, USA",34.1470688,-118.6295701,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,197405776,NORTH HOLLYWOOD ADULT LEARNING CTR/STATE PRESCHOOL,LAUSD/EARLY CHILDHOOD EDUCATION,"BABEAU, CARL",(818) 763-4377,10952 WHIPPLE STREET RM. 6,NORTH HOLLYWOOD,CA,91601,Los Angeles,30,26,Licensed,3/1/99,,3/26/14,2,2,1,5,"03/26/2014, 05/17/2012, 03/16/2012, 03/16/2012, 10/08/2010","03/26/2014, 03/16/2012",0,0,10/8/10,0,0,"10952 WHIPPLE STREET RM. 6, NORTH HOLLYWOOD, CA 91601","10952 Whipple Street, North Hollywood, CA 91602, USA",34.1473768,-118.3684456,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,SCHOOL AGE DAY CARE CENTER,197407140,DIXIE CANYON STAR,DIXIE CANYON STAR,CAMILLE WADE,(818) 788-4999,4220 DIXIE CANYON AVENUE,SHERMAN OAKS,CA,91423,Los Angeles,30,100,Licensed,9/7/99,,7/23/14,2,2,1,5,"07/23/2014, 07/19/2010, 07/19/2010, 06/23/2010, 06/17/2010","07/23/2014, 07/19/2010",0,0,7/19/10,0,0,"4220 DIXIE CANYON AVENUE, SHERMAN OAKS, CA 91423","4220 Dixie Canyon Avenue, Sherman Oaks, CA 91423, USA",34.1476521,-118.4245359,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,191204677,A + ADVENTIST CHILDREN'S CENTER,SOUTHERN CA CONFERENCE OF SEVENTH-DAY ADVENTISTS,MALISA SMITH,(818) 241-9353,234 N. ISABEL STREET,GLENDALE,CA,91206,Los Angeles,33,90,Licensed,3/28/95,,3/25/14,2,1,3,6,"03/25/2014, 07/23/2013, 04/24/2013, 05/29/2012, 05/04/2010, 04/22/2010","03/25/2014, 04/22/2010",1,5,"07/23/2013, 04/24/2013, 05/04/2010",0,0,"234 N. ISABEL STREET, GLENDALE, CA 91206","234 North Isabel Street, Glendale, CA 91206, USA",34.1494319,-118.2486087,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198011624,HAPPY SUNSHINE KIDS,HAPPY SUNSHINE KIDS LLC,JASMINE KOUYOUMDJIAN,(626) 744-9111,169 NORTH HALSTEAD STREET,PASADENA,CA,91107,Los Angeles,33,87,Licensed,6/8/05,,6/27/14,3,7,18,28,"06/27/2014, 02/24/2014, 02/03/2014, 01/27/2014, 08/09/2013, 07/02/2013, 04/18/2013, 04/15/2013, 04/15/2013, 11/13/2012, 11/05/2012, 10/12/2012, 10/12/2012, 09/05/2012, 08/23/2012, 08/23/2012, 08/23/2012, 08/23/2012, 08/20/2012, 08/20/2012, 05/11/2012, 04/20/2012, 03/30/2012, 03/30/2012, 03/22/2012, 03/22/2012, 04/28/2011, 04/30/2010","06/27/2014, 04/15/2013, 04/28/2011",0,3,"02/03/2014, 01/27/2014, 08/09/2013, 07/02/2013, 04/18/2013, 04/15/2013, 11/13/2012, 11/05/2012, 10/12/2012, 09/05/2012, 08/23/2012, 08/23/2012, 08/23/2012, 08/23/2012, 08/20/2012, 03/30/2012, 03/22/2012, 04/30/2010",13,4,"169 NORTH HALSTEAD STREET, PASADENA, CA 91107","169 North Halstead Street, Pasadena, CA 91107, USA",34.149493,-118.0799698,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,INFANT CENTER,198011625,HAPPY SUNSHINE KIDS,"HAPPY SUNSHINE KIDS, LLC",JASMINE KOUYOUMDJIAN,(626) 744-9111,169 NORTH HALSTEAD STREET,PASADENA,CA,91107,Los Angeles,33,8,Licensed,6/8/05,,3/17/14,4,0,1,5,"03/17/2014, 02/03/2014, 04/17/2013, 04/28/2011, 04/30/2010","02/03/2014, 04/17/2013, 04/28/2011, 04/30/2010",2,0,3/17/14,0,0,"169 NORTH HALSTEAD STREET, PASADENA, CA 91107","169 North Halstead Street, Pasadena, CA 91107, USA",34.149493,-118.0799698,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,191200671,"NURTURY, THE","NURTURY, THE",JOYCE ROSE,(818) 990-8352,14401 DICKENS,SHERMAN OAKS,CA,91423,Los Angeles,30,31,Licensed,9/15/93,,6/12/14,1,0,1,2,"12/17/2013, 06/12/2014",12/17/13,0,0,6/12/14,0,0,"14401 DICKENS, SHERMAN OAKS, CA 91423","14401 Dickens Street, Sherman Oaks, CA 91423, USA",34.1496987,-118.4463329,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198012390,"ABC LITTLE SCHOOL STUDIO CITY, LLC","ABC LITTLE SCHOOL STUDIO CITY, LLC","BELLOSO, VERONICA",(818) 766-5557,11728 MOORPARK STREET,STUDIO CITY,CA,91604,Los Angeles,33,88,Licensed,9/5/06,,8/25/14,2,2,3,7,"08/25/2014, 08/25/2014, 03/26/2014, 08/14/2013, 08/11/2011, 06/18/2010, 04/21/2010","08/25/2014, 08/11/2011",0,0,"08/25/2014, 03/26/2014, 08/14/2013",0,2,"11728 MOORPARK STREET, STUDIO CITY, CA 91604","11728 Moorpark Street, Studio City, CA 91604, USA",34.150016,-118.3887542,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,191201683,CHRISTIAN NURSERY SCHOOL,FIRST CHRISTIAN CHURCH OF NORTH HOLLYWOOD,"SHUBERT, SANDI",(818) 508-5434,4390 COLFAX AVE.,STUDIO CITY,CA,91604,Los Angeles,33,81,Licensed,9/12/93,,8/25/14,2,0,2,4,"08/25/2014, 06/08/2011, 03/18/2011, 11/20/2009","08/25/2014, 06/08/2011",0,0,"03/18/2011, 11/20/2009",0,0,"4390 COLFAX AVE., STUDIO CITY, CA 91604","4390 Colfax Avenue, Studio City, CA 91604, USA",34.1501988,-118.3872632,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,INFANT CENTER,198013369,FAIR OAKS PRESCHOOL,FAIR OAKS PRESCHOOL,LAURIE MOORE,(626) 229-9957,301 N. ORANGE GROVE BLVD.,PASADENA,CA,91103,Los Angeles,33,20,Licensed,6/29/07,,10/15/14,1,0,5,6,"10/15/2014, 10/15/2014, 04/23/2014, 12/13/2013, 12/13/2013, 04/17/2013",4/17/13,0,0,"10/15/2014, 10/15/2014, 04/23/2014, 12/13/2013, 12/13/2013",2,1,"301 N. ORANGE GROVE BLVD., PASADENA, CA 91103","301 North Orange Grove Boulevard, Pasadena, CA 91103, USA",34.1502908,-118.1610708,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198013368,FAIR OAKS PRESCHOOL,FAIR OAKS PRESCHOOL,LAURIE MOORE,(626) 229-9957,301 N. ORANGE GROVE BLVD.,PASADENA,CA,91103,Los Angeles,33,21,Licensed,6/29/07,,12/10/14,2,0,2,4,"12/10/2014, 06/17/2014, 04/17/2013, 06/06/2012","06/17/2014, 06/06/2012",2,8,"12/10/2014, 04/17/2013",0,0,"301 N. ORANGE GROVE BLVD., PASADENA, CA 91103","301 North Orange Grove Boulevard, Pasadena, CA 91103, USA",34.1502908,-118.1610708,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198014948,KARA PRESCHOOL INC.,"KARA PRESCHOOL, INC.",KARINE VARDANYAN,(818) 243-0381,311-315  N. ISABEL STREET,GLENDALE,CA,91206,Los Angeles,33,117,Licensed,2/26/10,,10/24/13,2,3,6,11,"10/24/2013, 09/19/2013, 09/19/2013, 07/30/2013, 07/30/2013, 05/03/2013, 03/23/2012, 03/02/2011, 03/02/2011, 02/03/2011, 02/03/2011","03/23/2012, 02/03/2011",2,2,"09/19/2013, 07/30/2013, 05/03/2013, 03/02/2011, 03/02/2011, 02/03/2011",0,1,"311-315  N. ISABEL STREET, GLENDALE, CA 91206","315 North Isabel Street, Glendale, CA 91206, USA",34.150535,-118.249213,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,191504191,FOOTHILL PRESCHOOL,"CARLETON, OLGA","CARLETON, OLGA",(626) 358-9147,240 EAST FOOTHILL,MONROVIA,CA,91016,Los Angeles,33,42,Licensed,10/5/93,,4/4/14,2,0,0,2,"10/17/2012, 12/03/2009","10/17/2012, 12/03/2009",0,2,,0,0,"240 EAST FOOTHILL, MONROVIA, CA 91016","240 East Foothill Boulevard, Monrovia, CA 91016, USA",34.151103,-117.997174,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198017586,MENTOR AVENUE PRESCHOOL,GERMAN JOSE L. SALCEDO,DORCAS YESENIA VALDEZ,(626) 396-7008,308 NORTH MENTOR AVENUE,PASADENA,CA,91106,Los Angeles,33,30,Licensed,9/3/13,,11/3/14,0,0,2,2,"11/03/2014, 08/27/2013",,0,0,"11/03/2014, 08/27/2013",0,0,"308 NORTH MENTOR AVENUE, PASADENA, CA 91106","308 North Mentor Avenue, Pasadena, CA 91106, USA",34.151153,-118.130464,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,197402430,"NEIGHBORHOOD SCHOOL, THE","GAIL A. PATRICIA A. & SILVERTON, GAIL A.","LUDWIG, P. & SILVERTON G.",(818) 783-7289,4433 MAMMOTH AVE.,SHERMAN OAKS,CA,91423,Los Angeles,30,32,Licensed,5/28/96,,6/17/14,2,0,0,2,"06/17/2014, 05/13/2010","06/17/2014, 05/13/2010",0,0,,0,0,"4433 MAMMOTH AVE., SHERMAN OAKS, CA 91423","4433 Mammoth Avenue, Sherman Oaks, CA 91423, USA",34.1513564,-118.432987,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,191501861,FIRST PRESBYTERIAN CHURCH WEEKDAY NURSERY SCHOOL,FIRST PRESBYTERIAN CHURCH OF MONROVIA,ERIN DAVIS,(626) 359-3453,101 E. FOOTHILL,MONROVIA,CA,91016,Los Angeles,33,70,Licensed,2/2/93,,9/26/14,2,0,0,2,"09/26/2014, 12/10/2012","09/26/2014, 12/10/2012",0,0,,0,0,"101 E. FOOTHILL, MONROVIA, CA 91016","101 East Foothill Boulevard, Monrovia, CA 91016, USA",34.1515721,-118.0008147,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198002423,CEDAR MONTESSORI,"KOPCZYNSKI, LAURA A.",LAURA A. KOPCZYNSKI,(818) 246-1563,345 N. CEDAR STREET,GLENDALE,CA,91206,Los Angeles,33,24,Licensed,11/15/96,,5/28/14,2,2,2,6,"05/28/2014, 11/03/2011, 11/03/2011, 10/20/2011, 10/20/2011, 10/12/2011","05/28/2014, 10/12/2011",1,3,"11/03/2011, 10/20/2011",0,0,"345 N. CEDAR STREET, GLENDALE, CA 91206","345 North Cedar Street, Glendale, CA 91206, USA",34.151624,-118.2440133,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198017599,PACIFIC CLINICS LEXINGTON HEAD START,PACIFIC CLINICS,AZO DEUKMEJIAN,(818) 552-7372,735 E. LEXINGTON DR.,GLENDALE,CA,91206,Los Angeles,33,71,Licensed,8/1/13,,7/26/13,0,0,1,1,7/26/13,,0,0,7/26/13,0,0,"735 E. LEXINGTON DR., GLENDALE, CA 91206","735 East Lexington Drive, Glendale, CA 91206, USA",34.1520439,-118.245727,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198012040,BRIGHT HORIZON'S CHILDREN'S CENTER,BRIGHT HORIZON'S CHILDREN'S CENTER LLC,ANGIE STEINER,(818) 526-0580,115 N. HOLLYWOOD WAY,BURBANK,CA,91505,Los Angeles,33,12,Licensed,6/2/06,,2/13/14,2,0,0,2,"01/30/2014, 04/12/2010","01/30/2014, 04/12/2010",0,0,,0,0,"115 N. HOLLYWOOD WAY, BURBANK, CA 91505","115 North Hollywood Way, Burbank, CA 91505, USA",34.1523449,-118.339962,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,INFANT CENTER,198012042,BRIGHT HORIZONS CHILDREN'S CENTER,BRIGHT HORIZON'S CHILDREN'S CENTER LLC,ANGIE STEINER,(818) 526-0580,115 N. HOLLYWOOD WAY,BURBANK,CA,91505,Los Angeles,33,11,Licensed,6/2/06,,1/30/14,1,0,0,1,1/30/14,1/30/14,0,0,,0,0,"115 N. HOLLYWOOD WAY, BURBANK, CA 91505","115 North Hollywood Way, Burbank, CA 91505, USA",34.1523449,-118.339962,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,SCHOOL AGE DAY CARE CENTER,198012041,BRIGHT HORIZONS CHILDREN'S CENTER,BRIGHT HORIZON'S CHILDREN'S CENTER LLC,ANGIE STEINER,(818) 526-0580,115 N. HOLLYWOOD WAY,BURBANK,CA,91505,Los Angeles,33,16,Licensed,6/2/06,,5/10/11,1,0,0,1,5/10/11,5/10/11,0,0,,0,0,"115 N. HOLLYWOOD WAY, BURBANK, CA 91505","115 North Hollywood Way, Burbank, CA 91505, USA",34.1523449,-118.339962,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,191202451,"LAKE AVENUE CHURCH NURSERY SCHOOL, THE",LAKE AVE CONGREGATIONAL CHURCH,KOHAR JARLEKIAN,(626) 844-4755,393 N LAKE AVE,PASADENA,CA,91101,Los Angeles,33,166,Licensed,9/15/95,,7/10/13,2,0,0,2,"07/10/2013, 11/02/2010","07/10/2013, 11/02/2010",4,10,,0,0,"393 N LAKE AVE, PASADENA, CA 91101","393 North Lake Avenue, Pasadena, CA 91101, USA",34.1525446,-118.1328319,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,191231198,GLENDALE ADV. MED. CTR. CHILDREN'S CENTER,GLENDALE ADVENTIST MEDICAL CENTER,SOMER REED,(818) 409-8184,395 MERRILL AVENUE,GLENDALE,CA,91206,Los Angeles,33,36,Licensed,3/18/93,,10/30/12,2,2,1,5,"10/30/2012, 11/03/2011, 03/16/2010, 01/26/2010, 01/26/2010","10/30/2012, 01/26/2010",0,0,11/3/11,1,0,"395 MERRILL AVENUE, GLENDALE, CA 91206","395 Merrill Avenue, Glendale, CA 91206, USA",34.1529781,-118.2283779,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,INFANT CENTER,191231200,GLENDALE ADV. MED. CTR. CHILDREN'S CENTER,GLENDALE ADVENTIST MEDICAL CENTER,SOMER REED,(818) 409-8184,395 MERRILL AVENUE,GLENDALE,CA,91206,Los Angeles,33,22,Licensed,3/18/93,,10/30/12,1,0,1,2,"10/30/2012, 10/21/2010",10/30/12,0,1,10/21/10,0,0,"395 MERRILL AVENUE, GLENDALE, CA 91206","395 Merrill Avenue, Glendale, CA 91206, USA",34.1529781,-118.2283779,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,191290371,JEFFERSON CHILDRENS CENTER,PASADENA UNIFIED SCHOOL DISTRICT CHILD DEVELOPMENT,CLAUDIA RAMON,(626) 796-8845,391 NORTH SIERRA BONITA,PASADENA,CA,91106,Los Angeles,33,43,Licensed,5/9/95,,10/22/14,1,0,2,3,"10/22/2014, 10/30/2013, 09/15/2010",10/30/13,0,0,"10/22/2014, 09/15/2010",0,0,"391 NORTH SIERRA BONITA, PASADENA, CA 91106","391 North Sierra Bonita Avenue, Pasadena, CA 91106, USA",34.1532067,-118.1173431,RANGE_INTERPOLATED,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198006185,COLUMBUS STATE PRESCHOOL,GLENDALE UNIFIED SCHOOL DISTRICT CHILD DEV. PROGRA,ANA MENA,(818) 241-3111,425 W. MILFORD STREET,GLENDALE,CA,91203,Los Angeles,33,26,Licensed,10/3/00,,10/17/14,2,0,1,3,"10/17/2014, 05/03/2012, 05/03/2012","10/17/2014, 05/03/2012",0,1,5/3/12,0,0,"425 W. MILFORD STREET, GLENDALE, CA 91203","425 West Milford Street, Glendale, CA 91203, USA",34.1533945,-118.2624646,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,191227184,JEFFERSON PRESCHOOL,PASADENA UNIFIED SCHOOL DISTRICT CHILD DEVELOPMENT,AMIN ORIA,(626) 793-0656,"1500 E. VILLA RM 25,27B,28,29",PASADENA,CA,91106,Los Angeles,33,76,Licensed,9/12/94,,4/20/11,1,0,0,1,4/20/11,4/20/11,0,0,,0,0,"1500 E. VILLA RM 25,27B,28,29, PASADENA, CA 91106","1500 East Villa Street, Pasadena, CA 91106, USA",34.1535975,-118.1189857,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,191227482,"NEIGHBORHOOD SCHOOL, THE","SILVERTON, GAIL/LUDWIG, PATRICIA","EPSTEIN, JEANNE",(818) 784-8446,4528 MATILIJA AVENUE,SHERMAN OAKS,CA,91423,Los Angeles,30,24,Licensed,4/13/92,,6/17/14,2,0,0,2,"06/17/2014, 05/13/2010","06/17/2014, 05/13/2010",0,0,,0,0,"4528 MATILIJA AVENUE, SHERMAN OAKS, CA 91423","4528 Matilija Avenue, Sherman Oaks, CA 91423, USA",34.1538429,-118.4338187,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,191290858,JOY CHRISTIAN PRESCHOOL,CHURCH OF THE FOOTHILLS CHURCH OF GOD,ANNALISE LEACH,(626) 795-4608,425 NORTH SIERRA MADRE VILLA,PASADENA,CA,91107,Los Angeles,33,60,Licensed,1/9/95,,12/11/14,2,0,2,4,"12/11/2014, 09/23/2014, 03/30/2012, 02/22/2012","09/23/2014, 02/22/2012",1,11,"12/11/2014, 03/30/2012",0,10,"425 NORTH SIERRA MADRE VILLA, PASADENA, CA 91107","425 Sierra Madre Villa Avenue, Pasadena, CA 91107, USA",34.153938,-118.082391,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,SCHOOL AGE DAY CARE CENTER,191597240,OPTIONS-SURROUND CARE-MAYFLOWER,OPTIONS-A CHILD CARE AND HUMAN SERVICES AGENCY,NANCY ROMERO,(818) 358-4767,210 N. MAYFLOWER,MONROVIA,CA,91016,Los Angeles,33,28,Licensed,3/26/91,,9/7/12,2,0,1,3,"05/18/2012, 05/18/2010, 04/09/2010","05/18/2012, 04/09/2010",0,0,5/18/10,0,0,"210 N. MAYFLOWER, MONROVIA, CA 91016","210 North Mayflower Avenue, Monrovia, CA 91016, USA",34.1542818,-118.0091283,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,191201813,GLENDALE MONTESSORI SCHOOL,"UTRECHT, ARNOLDA C","UIRECHT, A",(818) 240-9415,413 WEST DORAN,GLENDALE,CA,91203,Los Angeles,33,73,Licensed,6/21/93,,5/4/12,2,2,0,4,"05/04/2012, 05/04/2012, 03/07/2012, 06/08/2010","05/04/2012, 06/08/2010",0,0,,0,0,"413 WEST DORAN, GLENDALE, CA 91203","413 West Doran Street, Glendale, CA 91203, USA",34.1543565,-118.2619053,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198017652,OPTIONS HEAD START VILLA PARKE,OPTIONS,DENISE FERNANDEZ,(626) 844-0418,363 EAST VILLA STREET,PASADENA,CA,91101,Los Angeles,33,38,Licensed,8/26/13,,9/30/14,1,0,2,3,"09/30/2014, 12/18/2013, 08/26/2013",9/30/14,0,0,"08/26/2013, 12/18/2013",0,0,"363 EAST VILLA STREET, PASADENA, CA 91101","363 East Villa Street, Pasadena, CA 91101, USA",34.1544919,-118.1430267,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,191222218,BURBANK MONTESSORI ACADEMY,"MOORE, KATHLEEN J.",KITHMINI CURRY,(818) 848-8226,217 N. HOLLYWOOD WAY,BURBANK,CA,91505,Los Angeles,33,45,Licensed,3/8/89,,9/26/14,2,0,0,2,"09/26/2014, 12/07/2012","09/26/2014, 12/07/2012",4,4,,0,0,"217 N. HOLLYWOOD WAY, BURBANK, CA 91505","217 North Hollywood Way, Burbank, CA 91505, USA",34.154789,-118.341013,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198004179,GLENDALE SHARON PRESCHOOL,"GLENDALE SHARON PRESCHOOL,INC.","MIN, OK IN",(818) 244-9365,626 N. PACIFIC AVE.,GLENDALE,CA,91203,Los Angeles,33,30,Licensed,7/8/98,,2/24/14,1,1,4,6,"02/24/2014, 02/24/2014, 02/04/2014, 02/15/2011, 02/01/2011, 02/01/2011",2/4/14,1,3,"02/24/2014, 02/24/2014, 02/15/2011, 02/01/2011",3,1,"626 N. PACIFIC AVE., GLENDALE, CA 91203","626 North Pacific Avenue, Glendale, CA 91203, USA",34.1550774,-118.2644576,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198017688,OPTIONS-HEAD START/CDC-ORANGE GROVE,OPTIONS-A CHILD CARE AND HUMAN SERVICES AGENCY,DENISE FERNANDEZ,(626) 204-8900,595 N. LINCOLN AVENUE,PASADENA,CA,91103,Los Angeles,33,100,Licensed,10/4/13,,9/12/14,0,4,2,6,"09/12/2014, 04/21/2014, 03/25/2014, 03/20/2014, 02/07/2014, 09/30/2013",,0,0,"09/30/2013, 03/25/2014",0,0,"595 N. LINCOLN AVENUE, PASADENA, CA 91103","595 Lincoln Avenue, Pasadena, CA 91103, USA",34.1550803,-118.1545412,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198017597,PACIFIC CLINICS GLENDALE AVENUE HEAD START,PACIFIC CLINICS,JOSE VALDEZ,(818) 552-7391,610 N. GLENDALE AVENUE,GLENDALE,CA,91206,Los Angeles,33,85,Licensed,8/1/13,,10/7/14,1,2,2,5,"10/07/2014, 10/07/2014, 06/26/2014, 05/14/2014, 07/26/2013",10/7/14,0,0,"10/07/2014, 07/26/2013",0,0,"610 N. GLENDALE AVENUE, GLENDALE, CA 91206","610 North Glendale Avenue, Glendale, CA 91206, USA",34.1551265,-118.2423307,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198017645,OPTIONS CDC-COVENANT,OPTIONS-A CHILD CARE AND HUMAN SERVICES AGENCY,DENISE FERNANDEZ,(626) 204-8900,539 N. LAKE AVENUE,PASADENA,CA,91101,Los Angeles,33,54,Licensed,9/23/13,,8/27/13,0,0,1,1,8/27/13,,0,0,8/27/13,0,0,"539 N. LAKE AVENUE, PASADENA, CA 91101","539 North Lake Avenue, Pasadena, CA 91101, USA",34.1553574,-118.1328087,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
